Employee ID,Department,Work Hours,Training Hours,Absenteeism Rate,Productivity Score,Satisfaction Score,Revenue Generated,Turnover Status
EMP4248,Marketing,32,21,14.55,61,1.5,3956.61,No
EMP4249,IT,32,33,6.75,90,2.3,5837.62,No
EMP4250,Sales,51,0,14.71,69,1.0,4475.51,No
EMP4251,Marketing,53,9,6.27,64,3.5,4151.19,No
EMP4252,HR,26,3,10.19,79,3.8,5124.13,No
EMP4253,IT,48,39,7.03,89,1.9,5772.75,No
EMP4254,Marketing,51,8,8.48,71,3.6,4605.23,No
EMP4255,Finance,56,0,12.22,61,2.4,3956.61,No
EMP4256,IT,36,32,11.13,74,1.4,4799.82,No
EMP4257,Marketing,26,2,1.5,84,3.8,5448.44,Yes
EMP4258,IT,29,24,1.02,65,2.9,4216.06,No
EMP4259,Finance,20,15,8.91,81,4.5,5253.86,Yes
EMP4260,Sales,22,11,9.2,90,2.5,5837.62,No
EMP4261,Sales,47,36,10.1,71,1.7,4605.23,Yes
EMP4262,IT,48,22,12.06,78,3.6,5059.27,No
EMP4263,HR,51,16,7.7,94,3.7,6097.07,No
EMP4264,IT,21,10,4.47,61,2.6,3956.61,Yes
EMP4265,HR,44,14,12.99,97,1.2,6291.65,No
EMP4266,IT,34,25,0.07,94,4.0,6097.07,Yes
EMP4267,IT,22,22,13.02,77,3.3,4994.41,No
EMP4268,Marketing,50,8,3.17,73,2.9,4734.96,No
EMP4269,HR,42,3,14.84,80,1.9,5188.99,No
EMP4270,HR,23,30,3.49,96,3.6,6226.79,No
EMP4271,HR,21,26,9.82,82,4.1,5318.72,No
EMP4272,Marketing,46,34,4.4,96,5.0,6226.79,No
EMP4273,Finance,37,12,7.98,66,4.1,4280.92,No
EMP4274,Finance,23,37,5.83,74,4.5,4799.82,No
EMP4275,Sales,32,21,12.11,60,3.2,3891.74,Yes
EMP4276,Finance,31,0,3.1,96,2.3,6226.79,No
EMP4277,Marketing,56,7,10.59,96,1.2,6226.79,No
EMP4278,Marketing,42,36,5.81,92,4.7,5967.34,No
EMP4279,IT,52,34,0.18,61,2.8,3956.61,No
EMP4280,IT,28,37,1.62,84,1.5,5448.44,No
EMP4281,IT,34,35,2.06,69,1.1,4475.51,No
EMP4282,IT,34,26,8.97,91,2.5,5902.48,No
EMP4283,Marketing,41,10,1.94,84,2.6,5448.44,No
EMP4284,Finance,45,5,10.7,90,1.5,5837.62,Yes
EMP4285,Sales,49,13,13.09,61,3.0,3956.61,Yes
EMP4286,Finance,28,2,3.67,86,3.4,5578.17,No
EMP4287,IT,26,24,3.82,89,2.5,5772.75,No
EMP4288,IT,46,11,2.2,61,2.8,3956.61,Yes
EMP4289,Sales,27,6,2.36,98,4.8,6356.52,Yes
EMP4290,Marketing,22,31,11.67,98,2.9,6356.52,No
EMP4291,Sales,22,22,7.28,83,4.8,5383.58,No
EMP4292,Finance,24,14,8.62,67,3.8,4345.78,Yes
EMP4293,IT,53,0,1.92,94,2.9,6097.07,Yes
EMP4294,Finance,48,38,7.7,98,2.7,6356.52,No
EMP4295,IT,43,29,0.33,78,2.9,5059.27,No
EMP4296,HR,24,0,14.89,69,2.7,4475.51,No
EMP4297,Marketing,21,28,6.6,63,3.9,4086.33,No
EMP4298,HR,31,24,3.79,64,1.5,4151.19,No
EMP4299,Marketing,36,1,8.83,81,3.9,5253.86,No
EMP4300,Marketing,22,2,13.85,93,2.9,6032.2,Yes
EMP4301,Finance,39,16,14.44,96,4.5,6226.79,No
EMP4302,HR,20,36,7.21,67,1.7,4345.78,No
EMP4303,Marketing,49,33,7.99,69,4.1,4475.51,No
EMP4304,IT,52,39,1.54,71,1.8,4605.23,Yes
EMP4305,Finance,28,16,10.64,70,3.3,4540.37,No
EMP4306,Finance,27,7,13.47,96,4.5,6226.79,No
EMP4307,Sales,36,0,11.18,73,2.5,4734.96,No
EMP4308,Finance,48,26,7.46,97,2.6,6291.65,No
EMP4309,Finance,23,4,7.25,66,4.8,4280.92,No
EMP4310,HR,23,7,14.88,65,2.2,4216.06,No
EMP4311,Finance,46,3,6.59,75,1.3,4864.68,No
EMP4312,Sales,42,30,13.31,74,4.9,4799.82,No
EMP4313,Marketing,35,18,0.14,89,2.9,5772.75,No
EMP4314,Finance,52,27,2.84,68,3.7,4410.64,No
EMP4315,Finance,29,30,3.66,69,4.7,4475.51,No
EMP4316,HR,52,28,11.48,90,3.2,5837.62,No
EMP4317,HR,43,1,8.19,92,3.7,5967.34,No
EMP4318,IT,40,7,13.45,85,3.9,5513.3,No
EMP4319,IT,42,14,4.85,75,2.4,4864.68,No
EMP4320,HR,20,21,3.45,67,3.7,4345.78,No
EMP4321,IT,41,14,9.89,69,3.3,4475.51,No
EMP4322,Sales,55,20,6.97,63,2.7,4086.33,No
EMP4323,HR,22,0,1.91,66,2.5,4280.92,No
EMP4324,Sales,51,36,6.96,99,3.3,6421.38,No
EMP4325,Marketing,53,22,7.03,99,2.0,6421.38,No
EMP4326,IT,54,11,5.57,95,1.3,6161.93,No
EMP4327,Sales,56,13,0.08,85,3.6,5513.3,No
EMP4328,IT,39,11,5.38,84,2.7,5448.44,No
EMP4329,Marketing,26,15,12.12,77,2.6,4994.41,No
EMP4330,IT,32,20,13.31,88,1.2,5707.89,No
EMP4331,HR,40,37,12.77,78,2.4,5059.27,No
EMP4332,Finance,26,24,10.53,96,3.7,6226.79,No
EMP4333,Marketing,28,5,2.61,84,1.9,5448.44,No
EMP4334,Marketing,51,21,4.64,74,1.3,4799.82,No
EMP4335,HR,24,7,9.98,96,3.2,6226.79,No
EMP4336,IT,48,33,10.53,69,2.7,4475.51,No
EMP4337,Finance,49,16,11.71,69,3.2,4475.51,Yes
EMP4338,Sales,57,27,11.98,93,4.6,6032.2,No
EMP4339,Marketing,40,12,9.9,73,3.6,4734.96,No
EMP4340,Marketing,40,10,1.08,81,4.5,5253.86,No
EMP4341,Finance,46,31,1.39,97,4.9,6291.65,No
EMP4342,Finance,26,6,9.73,73,4.0,4734.96,No
EMP4343,Finance,20,7,3.33,92,1.8,5967.34,No
EMP4344,IT,45,9,11.14,97,2.6,6291.65,No
EMP4345,IT,30,5,4.47,99,1.8,6421.38,No
EMP4346,IT,23,11,14.05,79,3.9,5124.13,Yes
EMP4347,Finance,41,35,7.7,72,1.1,4670.09,No
EMP4348,Finance,42,20,11.56,64,4.3,4151.19,Yes
EMP4349,Marketing,42,20,13.26,99,2.5,6421.38,No
EMP4350,HR,38,2,13.93,87,2.3,5643.03,No
EMP4351,Sales,28,27,10.67,83,1.5,5383.58,Yes
EMP4352,Marketing,54,4,10.0,99,3.9,6421.38,No
EMP4353,Sales,40,37,14.81,76,2.0,4929.54,No
EMP4354,HR,30,5,14.75,87,2.5,5643.03,No
EMP4355,Finance,27,4,9.24,80,4.3,5188.99,Yes
EMP4356,HR,58,29,13.7,97,1.9,6291.65,No
EMP4357,Sales,37,16,0.9,66,3.7,4280.92,No
EMP4358,IT,46,38,2.26,74,3.8,4799.82,Yes
EMP4359,HR,55,32,2.64,99,1.1,6421.38,No
EMP4360,Sales,28,13,10.7,81,3.4,5253.86,Yes
EMP4361,Finance,26,5,1.9,86,4.1,5578.17,No
EMP4362,HR,32,8,13.96,70,4.0,4540.37,No
EMP4363,Sales,21,34,3.22,95,3.3,6161.93,Yes
EMP4364,Finance,32,6,13.4,74,3.2,4799.82,No
EMP4365,IT,56,11,14.1,67,3.8,4345.78,No
EMP4366,Sales,33,10,3.17,97,1.2,6291.65,No
EMP4367,IT,54,29,6.62,82,2.0,5318.72,No
EMP4368,Finance,24,22,8.83,80,2.1,5188.99,No
EMP4369,Marketing,27,19,6.77,87,1.7,5643.03,No
EMP4370,Sales,48,1,2.05,87,1.8,5643.03,No
EMP4371,Marketing,45,10,14.94,77,3.7,4994.41,No
EMP4372,Finance,30,16,9.47,82,1.7,5318.72,No
EMP4373,Sales,26,30,14.05,94,1.1,6097.07,No
EMP4374,Sales,33,34,3.47,85,2.5,5513.3,No
EMP4375,HR,59,5,5.72,62,4.5,4021.47,No
EMP4376,HR,45,16,2.39,95,3.2,6161.93,Yes
EMP4377,HR,35,13,7.72,86,2.0,5578.17,No
EMP4378,IT,49,38,13.01,87,4.8,5643.03,Yes
EMP4379,Marketing,39,5,10.81,74,3.5,4799.82,No
EMP4380,Sales,51,18,4.03,60,4.5,3891.74,No
EMP4381,IT,56,19,4.17,77,4.8,4994.41,No
EMP4382,HR,37,7,8.58,93,1.8,6032.2,No
EMP4383,HR,36,29,13.28,97,4.8,6291.65,No
EMP4384,IT,35,30,13.14,90,1.3,5837.62,No
EMP4385,IT,57,19,0.29,83,4.0,5383.58,No
EMP4386,Sales,22,29,0.36,83,1.2,5383.58,No
EMP4387,Sales,25,39,8.7,61,1.6,3956.61,Yes
EMP4388,Marketing,23,7,12.75,88,1.6,5707.89,No
EMP4389,Finance,53,7,11.77,68,4.0,4410.64,Yes
EMP4390,Finance,45,19,7.7,90,3.4,5837.62,No
EMP4391,HR,23,18,5.23,84,4.0,5448.44,No
EMP4392,HR,48,17,10.41,86,3.1,5578.17,No
EMP4393,Sales,51,35,0.01,92,3.5,5967.34,Yes
EMP4394,Finance,31,21,4.53,67,3.2,4345.78,No
EMP4395,IT,47,5,12.96,65,4.9,4216.06,No
EMP4396,Marketing,23,38,3.88,79,3.9,5124.13,No
EMP4397,IT,21,23,1.78,68,4.9,4410.64,Yes
EMP4398,Finance,20,21,14.27,98,2.1,6356.52,No
EMP4399,IT,40,31,13.05,66,3.8,4280.92,No
EMP4400,Finance,47,4,7.33,63,3.8,4086.33,No
EMP4401,HR,54,17,13.81,94,4.5,6097.07,No
EMP4402,IT,58,1,1.9,60,3.4,3891.74,No
EMP4403,Finance,34,23,1.37,96,2.7,6226.79,No
EMP4404,HR,21,10,9.11,68,1.1,4410.64,No
EMP4405,Finance,23,15,13.59,83,1.4,5383.58,No
EMP4406,Finance,48,14,10.93,73,3.1,4734.96,Yes
EMP4407,Marketing,54,11,9.35,85,1.9,5513.3,Yes
EMP4408,IT,55,2,11.1,83,2.8,5383.58,No
EMP4409,IT,36,9,12.09,94,1.2,6097.07,No
EMP4410,IT,38,15,12.95,80,2.4,5188.99,No
EMP4411,IT,27,21,11.09,72,4.0,4670.09,No
EMP4412,Finance,24,38,5.27,62,2.9,4021.47,No
EMP4413,Sales,21,39,6.56,68,1.2,4410.64,No
EMP4414,Finance,32,19,11.86,77,3.2,4994.41,No
EMP4415,Sales,32,39,2.08,71,5.0,4605.23,No
EMP4416,HR,21,17,7.43,76,4.4,4929.54,Yes
EMP4417,IT,29,37,8.28,72,3.8,4670.09,No
EMP4418,HR,35,22,2.88,95,1.1,6161.93,No
EMP4419,Finance,35,36,2.53,85,2.9,5513.3,No
EMP4420,Marketing,20,19,2.38,87,3.1,5643.03,No
EMP4421,Marketing,36,8,4.28,75,4.3,4864.68,Yes
EMP4422,HR,57,15,9.83,92,4.9,5967.34,No
EMP4423,HR,23,35,13.49,94,4.7,6097.07,No
EMP4424,Sales,42,37,4.33,85,3.7,5513.3,No
EMP4425,Marketing,40,13,10.19,85,1.1,5513.3,No
EMP4426,Finance,51,35,14.65,67,3.2,4345.78,No
EMP4427,Marketing,58,28,1.24,95,2.9,6161.93,No
EMP4428,Marketing,34,3,6.73,90,4.4,5837.62,No
EMP4429,IT,38,35,9.64,98,3.2,6356.52,No
EMP4430,HR,48,24,12.31,79,2.6,5124.13,No
EMP4431,HR,48,37,10.79,65,4.4,4216.06,No
EMP4432,HR,44,12,1.21,75,3.8,4864.68,No
EMP4433,HR,30,23,14.52,76,2.2,4929.54,No
EMP4434,Sales,26,6,10.64,75,3.0,4864.68,No
EMP4435,Sales,48,8,11.06,67,3.8,4345.78,No
EMP4436,Marketing,41,15,3.8,92,3.8,5967.34,No
EMP4437,IT,25,33,7.24,93,2.7,6032.2,Yes
EMP4438,Finance,49,24,1.45,74,2.4,4799.82,No
EMP4439,Sales,39,30,3.34,70,4.4,4540.37,No
EMP4440,Sales,56,31,12.91,88,3.3,5707.89,Yes
EMP4441,Marketing,25,32,14.52,68,3.9,4410.64,No
EMP4442,Marketing,29,24,9.16,87,3.3,5643.03,Yes
EMP4443,HR,52,36,10.82,79,4.7,5124.13,No
EMP4444,Sales,32,16,4.51,92,2.1,5967.34,No
EMP4445,Finance,33,18,6.83,66,3.6,4280.92,No
EMP4446,Finance,44,0,1.11,97,2.5,6291.65,No
EMP4447,Finance,54,35,12.16,72,2.1,4670.09,No
EMP4448,IT,30,27,6.22,82,4.6,5318.72,Yes
EMP4449,HR,55,23,11.88,93,2.6,6032.2,No
EMP4450,Sales,24,29,1.29,89,2.6,5772.75,No
EMP4451,Marketing,59,33,14.03,99,1.8,6421.38,Yes
EMP4452,IT,34,23,2.76,71,3.9,4605.23,No
EMP4453,Finance,26,11,14.43,83,2.2,5383.58,No
EMP4454,HR,59,28,2.4,96,1.2,6226.79,Yes
EMP4455,IT,35,13,6.98,88,1.7,5707.89,No
EMP4456,IT,25,25,13.49,86,1.9,5578.17,No
EMP4457,IT,55,25,13.75,61,1.8,3956.61,No
EMP4458,Sales,43,22,9.02,98,1.5,6356.52,No
EMP4459,IT,28,23,8.54,99,2.5,6421.38,Yes
EMP4460,Marketing,56,14,9.4,99,2.6,6421.38,Yes
EMP4461,IT,55,17,3.61,90,3.6,5837.62,No
EMP4462,IT,36,34,9.75,79,3.0,5124.13,No
EMP4463,HR,44,16,9.81,68,1.8,4410.64,No
EMP4464,HR,52,35,12.52,93,3.9,6032.2,Yes
EMP4465,Sales,48,31,5.38,87,1.2,5643.03,No
EMP4466,Marketing,23,5,8.96,66,3.4,4280.92,No
EMP4467,Sales,36,38,1.3,66,1.7,4280.92,No
EMP4468,IT,22,31,14.52,79,3.6,5124.13,No
EMP4469,IT,58,25,7.4,67,3.0,4345.78,No
EMP4470,IT,46,27,0.18,88,4.0,5707.89,No
EMP4471,HR,50,34,12.56,99,2.7,6421.38,Yes
EMP4472,Sales,30,1,8.07,68,2.1,4410.64,No
EMP4473,IT,59,5,1.05,77,1.1,4994.41,No
EMP4474,IT,44,7,11.39,80,1.6,5188.99,No
EMP4475,Sales,34,30,2.93,66,1.1,4280.92,No
EMP4476,Finance,39,22,2.49,82,4.3,5318.72,No
EMP4477,Marketing,59,2,14.44,92,4.5,5967.34,No
EMP4478,Marketing,27,3,8.29,62,1.6,4021.47,No
EMP4479,HR,36,21,7.1,68,4.9,4410.64,Yes
EMP4480,Marketing,59,23,7.37,89,2.3,5772.75,Yes
EMP4481,Finance,20,11,11.73,92,1.4,5967.34,No
EMP4482,Finance,30,37,6.53,84,3.8,5448.44,No
EMP4483,Marketing,32,2,14.59,62,4.1,4021.47,No
EMP4484,Marketing,23,10,9.35,93,1.5,6032.2,No
EMP4485,IT,48,3,12.86,97,1.8,6291.65,Yes
EMP4486,Sales,54,8,11.44,75,3.8,4864.68,No
EMP4487,Sales,43,27,5.01,99,4.8,6421.38,Yes
EMP4488,Finance,53,34,0.5,81,3.6,5253.86,No
EMP4489,Finance,51,36,14.27,78,4.2,5059.27,No
EMP4490,Finance,29,12,2.11,63,1.9,4086.33,No
EMP4491,Finance,21,10,8.53,99,1.4,6421.38,No
EMP4492,HR,25,37,13.96,77,2.8,4994.41,No
EMP4493,Marketing,23,34,13.88,60,2.3,3891.74,No
EMP4494,Finance,49,11,4.2,96,1.0,6226.79,No
EMP4495,Finance,51,3,6.68,89,4.7,5772.75,No
EMP4496,Finance,49,18,12.57,84,4.9,5448.44,No
EMP4497,HR,31,38,7.78,97,3.9,6291.65,No
EMP4498,Sales,32,11,7.36,75,3.5,4864.68,Yes
EMP4499,IT,58,7,4.37,76,5.0,4929.54,No
EMP4500,Sales,45,12,11.91,83,1.0,5383.58,No
EMP4501,HR,43,19,10.7,81,1.0,5253.86,Yes
EMP4502,Marketing,48,32,14.02,85,4.1,5513.3,Yes
EMP4503,Finance,53,27,13.96,78,1.3,5059.27,No
EMP4504,Marketing,37,11,9.77,83,4.7,5383.58,No
EMP4505,Sales,26,24,13.51,71,2.1,4605.23,No
EMP4506,Marketing,30,24,2.8,96,4.0,6226.79,No
EMP4507,HR,50,6,11.18,68,4.0,4410.64,No
EMP4508,Sales,36,8,8.85,73,4.2,4734.96,No
EMP4509,Marketing,52,33,6.44,66,4.8,4280.92,Yes
EMP4510,IT,20,3,2.8,90,4.8,5837.62,No
EMP4511,Marketing,56,11,12.81,75,3.7,4864.68,No
EMP4512,Sales,24,8,5.45,88,3.9,5707.89,No
EMP4513,IT,27,18,4.29,96,1.0,6226.79,Yes
EMP4514,Finance,50,33,8.03,70,3.3,4540.37,No
EMP4515,Finance,51,16,2.96,68,4.4,4410.64,No
EMP4516,Finance,28,16,8.1,89,3.3,5772.75,No
EMP4517,Marketing,22,18,11.07,82,3.3,5318.72,No
EMP4518,Sales,40,1,8.09,87,3.4,5643.03,No
EMP4519,HR,32,27,13.07,78,1.0,5059.27,No
EMP4520,IT,49,33,2.29,78,1.4,5059.27,No
EMP4521,Sales,27,17,13.13,91,1.1,5902.48,Yes
EMP4522,Marketing,37,5,12.26,62,3.0,4021.47,No
EMP4523,Finance,42,9,12.56,96,2.5,6226.79,No
EMP4524,Marketing,25,25,13.72,74,3.7,4799.82,No
EMP4525,Finance,40,23,14.1,95,4.3,6161.93,No
EMP4526,Marketing,22,27,11.59,73,2.3,4734.96,No
EMP4527,HR,21,32,9.82,86,2.8,5578.17,No
EMP4528,Finance,32,38,1.75,97,3.2,6291.65,No
EMP4529,IT,25,38,11.11,75,3.8,4864.68,No
EMP4530,IT,26,27,4.55,92,3.8,5967.34,No
EMP4531,HR,52,6,8.18,97,2.9,6291.65,No
EMP4532,HR,41,5,14.72,84,1.4,5448.44,Yes
EMP4533,Sales,55,7,9.4,76,4.4,4929.54,No
EMP4534,IT,39,37,3.0,70,1.4,4540.37,No
EMP4535,Finance,59,31,10.17,93,2.6,6032.2,Yes
EMP4536,Sales,26,8,10.65,86,2.9,5578.17,No
EMP4537,HR,33,7,11.99,98,2.7,6356.52,No
EMP4538,Marketing,36,11,0.55,78,1.4,5059.27,No
EMP4539,Sales,40,39,6.6,89,3.6,5772.75,No
EMP4540,HR,38,25,7.08,61,1.6,3956.61,No
EMP4541,Sales,48,35,0.4,86,2.4,5578.17,No
EMP4542,Finance,49,24,10.94,92,1.6,5967.34,Yes
EMP4543,Finance,55,18,4.29,85,3.9,5513.3,Yes
EMP4544,Finance,24,32,10.63,95,2.5,6161.93,No
EMP4545,HR,50,18,4.04,63,2.7,4086.33,No
EMP4546,Finance,57,5,7.22,97,2.0,6291.65,No
EMP4547,Sales,50,25,13.18,81,2.7,5253.86,Yes
EMP4548,Sales,56,13,10.58,75,1.1,4864.68,No
EMP4549,Marketing,51,11,4.63,93,3.8,6032.2,No
EMP4550,Marketing,39,33,13.14,63,1.8,4086.33,No
EMP4551,Finance,44,3,9.4,83,2.8,5383.58,No
EMP4552,Finance,54,0,8.55,66,1.9,4280.92,No
EMP4553,HR,51,38,1.4,84,3.1,5448.44,Yes
EMP4554,IT,58,39,1.49,63,3.0,4086.33,No
EMP4555,HR,44,20,11.91,62,1.1,4021.47,No
EMP4556,Finance,42,29,0.52,90,1.3,5837.62,No
EMP4557,HR,54,38,8.29,95,2.8,6161.93,No
EMP4558,Marketing,40,35,6.46,77,4.7,4994.41,No
EMP4559,Marketing,21,18,0.19,82,2.8,5318.72,Yes
EMP4560,Marketing,24,34,8.53,73,4.1,4734.96,No
EMP4561,Sales,34,23,10.87,77,1.7,4994.41,No
EMP4562,Sales,31,3,3.07,80,3.1,5188.99,No
EMP4563,IT,33,16,2.14,76,3.0,4929.54,No
EMP4564,Finance,55,9,11.6,66,2.6,4280.92,No
EMP4565,Finance,34,28,12.64,98,1.2,6356.52,No
EMP4566,HR,56,4,0.14,89,4.7,5772.75,No
EMP4567,IT,56,19,9.61,68,3.8,4410.64,No
EMP4568,Marketing,46,37,5.16,78,2.3,5059.27,No
EMP4569,HR,52,2,3.58,90,4.8,5837.62,No
EMP4570,IT,23,6,4.74,79,2.3,5124.13,No
EMP4571,HR,27,2,4.08,78,3.7,5059.27,No
EMP4572,IT,31,30,7.34,76,3.0,4929.54,No
EMP4573,Marketing,44,13,10.14,75,1.9,4864.68,No
EMP4574,HR,35,13,14.33,82,3.3,5318.72,No
EMP4575,Sales,52,38,12.83,77,4.6,4994.41,No
EMP4576,Finance,48,39,14.73,71,1.9,4605.23,No
EMP4577,HR,39,29,7.49,67,3.5,4345.78,No
EMP4578,IT,48,18,14.84,93,2.2,6032.2,No
EMP4579,Finance,50,19,9.38,73,3.6,4734.96,Yes
EMP4580,Marketing,24,33,2.64,68,1.8,4410.64,No
EMP4581,Finance,40,36,10.35,76,4.1,4929.54,No
EMP4582,Marketing,26,33,10.93,62,2.1,4021.47,No
EMP4583,Sales,51,2,8.14,67,3.2,4345.78,No
EMP4584,Sales,56,36,4.59,86,3.5,5578.17,No
EMP4585,Marketing,31,5,11.87,74,2.4,4799.82,No
EMP4586,Marketing,35,23,14.95,67,3.7,4345.78,No
EMP4587,Marketing,24,19,13.77,75,2.2,4864.68,No
EMP4588,IT,56,26,12.0,84,1.2,5448.44,No
EMP4589,HR,56,32,6.61,88,1.0,5707.89,No
EMP4590,HR,27,34,8.48,95,2.8,6161.93,Yes
EMP4591,IT,23,9,0.61,98,1.8,6356.52,No
EMP4592,Marketing,23,8,0.56,74,1.5,4799.82,No
EMP4593,Finance,27,4,2.23,73,4.2,4734.96,No
EMP4594,IT,43,33,5.37,81,2.0,5253.86,No
EMP4595,Marketing,24,14,8.41,66,1.3,4280.92,No
EMP4596,Sales,51,4,0.41,65,3.0,4216.06,No
EMP4597,IT,41,1,0.12,65,4.9,4216.06,No
EMP4598,Finance,42,26,10.42,86,1.8,5578.17,No
EMP4599,Sales,55,15,11.33,90,4.8,5837.62,Yes
EMP4600,IT,29,32,9.55,66,1.8,4280.92,No
EMP4601,HR,23,6,2.65,93,4.2,6032.2,No
EMP4602,IT,48,36,6.85,79,1.9,5124.13,No
EMP4603,Sales,33,21,9.63,99,3.5,6421.38,No
EMP4604,HR,55,23,9.26,90,1.7,5837.62,Yes
EMP4605,IT,34,26,12.84,69,1.1,4475.51,No
EMP4606,HR,22,2,9.02,76,4.2,4929.54,No
EMP4607,Marketing,39,29,13.18,81,5.0,5253.86,Yes
EMP4608,IT,31,21,5.59,91,4.3,5902.48,No
EMP4609,Finance,38,11,9.18,90,2.2,5837.62,Yes
EMP4610,HR,57,14,14.95,70,4.6,4540.37,No
EMP4611,Sales,31,32,8.81,79,4.2,5124.13,Yes
EMP4612,IT,24,8,6.99,69,3.6,4475.51,No
EMP4613,Finance,53,1,1.73,82,2.8,5318.72,Yes
EMP4614,Marketing,43,35,12.57,99,4.1,6421.38,No
EMP4615,Sales,23,20,8.87,89,4.6,5772.75,No
EMP4616,HR,34,26,6.35,79,4.2,5124.13,No
EMP4617,HR,58,4,3.93,99,3.4,6421.38,No
EMP4618,HR,46,14,14.44,88,2.7,5707.89,No
EMP4619,IT,29,7,1.11,94,1.5,6097.07,No
EMP4620,Marketing,26,0,3.87,86,3.4,5578.17,No
EMP4621,Finance,43,12,7.99,98,2.6,6356.52,No
EMP4622,Finance,25,29,10.15,96,3.8,6226.79,Yes
EMP4623,HR,42,35,4.09,79,3.4,5124.13,No
EMP4624,Marketing,44,37,2.54,97,2.8,6291.65,No
EMP4625,Sales,43,22,10.6,94,4.6,6097.07,Yes
EMP4626,IT,29,33,1.85,64,4.2,4151.19,No
EMP4627,Sales,51,6,13.09,99,2.1,6421.38,No
EMP4628,Marketing,39,20,10.07,77,1.4,4994.41,No
EMP4629,HR,47,35,7.3,78,3.6,5059.27,No
EMP4630,HR,41,23,5.19,68,2.7,4410.64,No
EMP4631,HR,23,31,14.33,68,1.2,4410.64,No
EMP4632,HR,34,29,0.83,89,1.6,5772.75,Yes
EMP4633,IT,38,36,10.25,64,3.7,4151.19,No
EMP4634,Finance,38,30,8.72,89,2.6,5772.75,Yes
EMP4635,Marketing,42,0,14.19,90,3.9,5837.62,No
EMP4636,Finance,20,11,12.12,83,1.8,5383.58,No
EMP4637,IT,47,33,14.72,69,3.0,4475.51,No
EMP4638,Sales,56,19,4.94,77,2.5,4994.41,No
EMP4639,Marketing,23,2,12.09,95,2.5,6161.93,No
EMP4640,HR,23,18,5.17,78,2.2,5059.27,No
EMP4641,Finance,38,5,1.28,90,4.1,5837.62,No
EMP4642,Sales,27,7,5.51,71,4.7,4605.23,No
EMP4643,HR,42,6,9.89,60,1.1,3891.74,No
EMP4644,Sales,36,2,11.28,80,4.1,5188.99,No
EMP4645,Marketing,58,38,3.24,64,4.4,4151.19,No
EMP4646,Sales,23,1,7.5,70,3.3,4540.37,No
EMP4647,Finance,47,14,7.51,84,3.0,5448.44,Yes
EMP4648,Sales,59,4,14.14,62,1.1,4021.47,No
EMP4649,IT,44,10,3.53,92,1.2,5967.34,No
EMP4650,Marketing,27,35,12.26,66,4.5,4280.92,Yes
EMP4651,IT,25,21,0.99,82,1.3,5318.72,No
EMP4652,Sales,46,11,11.73,94,5.0,6097.07,No
EMP4653,Sales,22,11,3.22,87,1.1,5643.03,No
EMP4654,HR,33,12,13.72,99,3.0,6421.38,No
EMP4655,HR,36,15,0.79,91,2.4,5902.48,No
EMP4656,Finance,57,4,5.46,80,2.3,5188.99,No
EMP4657,IT,43,37,12.86,64,4.5,4151.19,No
EMP4658,Finance,45,38,3.57,91,5.0,5902.48,No
EMP4659,Finance,57,37,10.57,74,3.7,4799.82,No
EMP4660,IT,41,9,7.27,69,1.7,4475.51,No
EMP4661,HR,25,5,5.87,72,2.0,4670.09,No
EMP4662,IT,22,13,7.16,62,4.0,4021.47,No
EMP4663,Marketing,43,36,11.39,82,1.8,5318.72,Yes
EMP4664,Finance,59,5,13.56,64,1.5,4151.19,No
EMP4665,Sales,35,7,3.54,76,1.7,4929.54,No
EMP4666,HR,23,21,9.51,65,2.1,4216.06,No
EMP4667,Sales,57,34,0.5,90,1.4,5837.62,Yes
EMP4668,Sales,59,34,3.42,91,2.6,5902.48,Yes
EMP4669,Marketing,59,32,1.15,84,2.6,5448.44,No
EMP4670,Sales,59,33,6.13,75,2.6,4864.68,No
EMP4671,Finance,55,4,8.37,64,4.1,4151.19,No
EMP4672,HR,20,0,1.28,81,4.5,5253.86,No
EMP4673,HR,58,12,2.8,69,4.5,4475.51,No
EMP4674,Finance,54,26,11.11,87,4.9,5643.03,No
EMP4675,IT,51,1,4.36,65,2.1,4216.06,No
EMP4676,Finance,45,5,5.26,89,3.0,5772.75,No
EMP4677,Finance,21,7,6.86,86,3.8,5578.17,No
EMP4678,Finance,59,28,2.55,83,2.9,5383.58,No
EMP4679,IT,39,19,2.17,63,3.4,4086.33,Yes
EMP4680,IT,25,2,3.31,98,4.0,6356.52,No
EMP4681,HR,54,21,8.01,66,4.0,4280.92,Yes
EMP4682,Finance,43,23,4.22,75,2.7,4864.68,No
EMP4683,Finance,51,28,0.87,89,1.4,5772.75,Yes
EMP4684,Finance,32,26,8.63,65,5.0,4216.06,No
EMP4685,HR,47,8,1.77,65,1.3,4216.06,Yes
EMP4686,Sales,31,11,11.35,71,2.5,4605.23,No
EMP4687,HR,37,28,2.86,84,3.7,5448.44,No
EMP4688,Sales,29,28,2.38,85,4.3,5513.3,No
EMP4689,HR,51,11,6.6,84,2.2,5448.44,No
EMP4690,HR,29,25,3.71,63,1.3,4086.33,No
EMP4691,Finance,47,32,7.32,67,1.5,4345.78,Yes
EMP4692,HR,35,14,12.73,92,1.4,5967.34,Yes
EMP4693,IT,36,28,12.09,73,3.1,4734.96,Yes
EMP4694,Finance,40,32,2.37,74,4.2,4799.82,No
